,Gender,Tinggal_Dengan,Status_Kerja,Biaya,Tgl_Daftar_Kuliah,Alamat,UKM,Organisasi_Kampus,Lama_Kuliah,Fakultas
6659,1,0,0,0,1,5,4,1,2,3
6660,1,1,0,0,0,0,1,1,5,2
6661,0,1,0,2,0,0,1,1,1,1
6662,1,1,0,1,0,5,3,0,7,4
6663,1,0,0,1,0,3,4,1,4,1
6664,1,1,0,0,0,5,3,1,7,3
6665,1,0,0,1,1,5,3,0,5,2
6666,1,1,0,0,0,1,1,1,2,0
6667,1,1,1,2,0,1,2,0,3,0
6668,1,1,1,0,1,0,3,1,7,0
6669,0,1,1,0,0,5,0,0,5,4
6670,0,1,0,1,0,5,4,0,0,3
6671,0,1,1,2,0,0,2,0,7,2
6672,1,0,1,2,0,0,0,0,7,1
6673,1,1,0,2,0,4,2,0,6,4
6674,1,0,0,2,1,2,4,1,4,3
6675,1,1,0,0,0,0,3,0,1,1
6676,0,1,0,1,1,2,1,1,1,0
6677,0,1,1,0,1,3,3,1,0,2
6678,0,1,1,2,0,4,0,0,2,0
6679,1,0,0,1,0,0,1,1,0,2
6680,1,1,1,1,0,2,2,0,5,0
6681,1,1,0,1,0,1,3,1,7,1
6682,1,0,1,1,1,5,1,0,2,2
6683,1,0,1,1,0,0,2,0,4,3
6684,0,1,1,0,0,5,1,0,2,0
6685,1,1,0,0,0,3,3,1,1,4
6686,0,0,1,2,0,5,0,1,6,4
6687,1,1,0,2,0,1,2,0,0,1
6688,0,1,1,1,1,2,3,1,4,4
6689,1,0,0,2,0,4,4,0,0,3
6690,0,0,0,1,0,3,1,1,3,2
6691,0,0,0,1,0,3,2,1,4,2
6692,0,1,1,1,1,0,3,0,6,4
6693,1,1,0,1,0,1,2,0,4,0
6694,0,0,1,0,0,3,1,0,4,2
6695,1,1,1,0,0,1,2,1,0,3
6696,1,1,1,2,0,0,3,1,4,2
6697,0,1,0,2,0,4,0,1,0,1
6698,0,1,1,0,0,3,0,0,3,3
6699,1,0,0,0,0,5,3,0,1,3
6700,1,1,0,0,1,3,4,0,4,4
6701,0,0,1,1,1,1,3,0,5,3
6702,1,0,1,1,0,3,4,0,7,3
6703,1,1,1,2,1,3,0,1,2,0
6704,1,1,1,2,0,3,1,0,2,2
6705,0,1,0,1,0,3,3,1,1,3
6706,0,0,0,0,0,4,4,1,3,0
6707,1,1,0,0,0,2,4,1,1,4
6708,0,1,1,0,1,4,2,0,6,1
6709,1,1,1,2,1,1,4,0,5,3
6710,1,0,0,2,1,2,1,1,4,1
6711,0,1,1,0,1,1,4,0,0,4
6712,0,1,1,2,1,0,1,0,0,3
6713,1,1,0,1,0,3,4,0,5,3
6714,0,0,1,2,0,1,3,0,0,2
6715,1,0,0,2,1,4,1,0,5,3
6716,0,1,0,1,0,2,1,1,4,0
6717,1,1,0,0,1,5,4,0,0,3
6718,1,1,1,1,0,2,0,1,0,4
6719,0,0,1,1,1,3,0,0,1,3
6720,1,1,1,2,0,5,3,0,0,2
6721,1,0,0,0,0,3,1,1,2,2
6722,1,1,0,0,0,1,2,1,7,4
6723,1,1,0,2,0,1,4,0,6,2
6724,1,1,1,0,1,2,3,1,0,1
6725,1,0,1,2,1,1,2,1,6,1
6726,1,1,1,1,0,4,4,1,5,4
6727,1,1,1,2,0,1,3,1,1,3
6728,1,1,0,2,0,2,4,0,2,4
6729,0,1,1,1,0,5,3,1,4,2
6730,0,1,1,1,0,0,2,1,7,3
6731,1,0,1,1,0,0,0,0,5,3
6732,1,0,0,2,0,0,4,0,6,4
6733,1,1,1,1,0,4,0,1,3,1
6734,0,1,0,0,1,0,3,0,2,4
6735,1,0,0,0,1,2,1,1,4,1
6736,1,1,0,1,0,5,1,0,7,2
6737,0,0,0,2,1,4,1,0,7,3
6738,0,0,1,2,1,1,4,0,7,1
6739,1,1,1,1,1,4,3,0,4,4
6740,1,1,0,2,1,3,3,0,6,0
6741,0,1,1,0,0,3,1,0,2,1
6742,1,1,0,1,1,0,0,1,4,4
6743,0,1,1,1,1,1,1,1,2,1
6744,1,1,1,0,0,1,0,1,5,2
6745,0,0,0,1,0,3,0,1,6,2
6746,1,0,0,1,0,3,2,1,3,2
6747,1,0,1,1,0,1,4,0,2,1
6748,0,1,0,0,1,1,0,0,0,2
6749,0,1,0,2,0,5,2,0,7,0
6750,1,1,0,0,0,4,1,0,3,3
6751,0,0,1,1,0,3,3,0,1,0
6752,0,1,1,0,0,0,0,0,5,0
6753,1,1,0,2,0,4,0,1,1,2
6754,0,0,1,2,1,5,0,0,0,3
6755,1,1,0,1,1,2,0,1,3,0
6756,1,1,0,0,0,1,0,1,3,4
6757,0,1,1,0,1,3,3,0,0,0
6758,0,1,0,1,0,3,1,0,5,3
6759,0,1,0,2,0,5,0,0,4,0
6760,0,0,1,0,1,2,2,1,4,2
6761,1,0,0,2,0,3,1,1,0,4
6762,0,1,1,2,0,5,3,0,1,3
6763,1,0,1,1,1,3,0,0,2,2
6764,0,0,1,2,0,5,4,1,7,4
6765,0,1,1,1,1,4,1,0,3,0
6766,0,0,1,2,0,2,4,0,0,0
6767,1,1,1,2,0,5,3,0,0,1
6768,0,1,1,2,0,0,4,0,7,0
6769,0,0,0,1,0,2,4,1,2,1
6770,1,1,1,2,1,4,2,0,1,3
6771,1,1,0,1,0,1,2,1,5,1
6772,0,0,0,0,0,3,4,0,5,0
6773,1,0,0,1,0,5,2,0,0,0
6774,0,1,0,0,0,1,0,0,1,2
6775,1,1,0,2,0,3,0,1,0,1
6776,1,0,1,2,1,0,4,1,4,2
6777,0,1,0,2,0,3,0,1,4,0
6778,1,1,0,0,1,4,4,1,0,2
6779,0,1,0,1,1,3,4,1,6,3
6780,1,0,0,0,0,2,0,0,1,1
6781,0,1,0,1,0,0,4,1,2,1
6782,1,1,0,0,0,3,2,1,4,3
6783,1,0,0,0,0,2,3,0,2,2
6784,0,0,1,2,0,0,1,0,6,0
6785,0,0,0,0,0,5,4,1,3,0
6786,0,0,0,1,1,3,0,1,5,0
6787,1,1,1,0,1,3,0,0,1,2
6788,0,0,1,0,1,0,4,1,6,0
6789,0,0,0,2,0,3,3,0,5,0
6790,1,0,0,2,0,5,0,0,1,2
6791,1,1,0,1,0,2,1,1,7,2
6792,1,0,0,0,1,3,2,1,0,4
6793,1,0,0,1,0,4,2,0,1,0
6794,0,0,0,2,1,3,3,1,0,1
6795,1,1,0,1,1,0,2,0,4,4
6796,0,1,0,1,0,4,2,1,4,4
6797,0,1,1,0,0,2,0,1,5,2
6798,0,0,0,2,0,1,2,1,6,0
6799,0,0,1,2,1,1,1,1,3,2
6800,1,1,1,0,0,5,3,1,4,4
6801,1,0,0,0,0,3,0,1,0,4
6802,1,1,1,2,1,3,0,1,2,1
6803,0,1,1,2,1,2,4,0,4,4
6804,0,0,0,1,1,3,4,0,6,2
6805,1,1,0,2,1,2,1,0,5,4
6806,1,0,0,0,1,2,3,1,6,4
6807,1,0,1,2,0,4,1,0,2,2
6808,0,1,1,0,1,1,4,0,4,1
6809,1,0,0,1,0,3,4,0,4,1
6810,1,1,1,0,0,1,1,1,4,0
6811,0,1,1,2,0,2,0,1,0,1
6812,0,1,0,0,0,2,4,0,7,3
6813,1,1,1,2,0,4,4,1,6,0
6814,1,1,0,1,0,2,1,1,0,4
6815,0,1,1,1,0,5,2,0,0,2
6816,1,1,1,2,1,0,4,0,7,4
6817,0,1,1,1,1,0,0,0,1,4
6818,1,1,1,2,1,0,0,0,3,1
6819,1,1,1,1,0,4,0,1,6,2
6820,1,1,0,2,0,1,4,1,4,0
6821,0,1,1,2,0,0,2,1,0,3
6822,1,1,0,0,1,3,2,0,2,1
6823,0,1,0,2,0,2,4,0,6,1
6824,1,0,0,0,0,4,2,0,2,4
6825,0,1,1,2,0,1,4,1,4,4
6826,0,1,1,0,1,4,4,0,2,1
6827,1,0,1,1,1,0,4,0,0,4
6828,0,0,0,1,1,5,4,1,2,3
6829,0,0,0,0,1,4,0,1,1,4
6830,0,0,1,0,1,0,0,0,5,0
6831,0,1,1,2,0,0,2,1,5,0
6832,1,0,1,1,1,0,3,1,0,3
6833,1,0,0,1,0,4,2,0,7,3
6834,1,0,0,1,0,5,4,0,1,1
6835,0,0,0,2,0,0,4,0,5,4
6836,1,1,1,1,0,4,4,1,0,3
6837,0,0,1,0,0,3,4,0,2,3
6838,0,1,1,2,0,5,2,1,5,0
6839,0,0,1,2,0,0,3,0,6,4
6840,1,0,0,2,0,2,0,1,1,2
6841,1,1,1,1,0,3,0,0,5,0
6842,0,1,0,0,0,2,2,0,3,2
6843,0,0,1,1,0,0,4,0,0,0
6844,1,1,0,2,1,3,4,1,1,1
6845,1,1,0,2,1,1,0,1,6,0
6846,1,1,0,1,1,4,3,0,1,2
6847,0,0,1,2,0,5,1,1,6,0
6848,1,1,1,0,1,5,4,1,5,0
6849,1,1,0,1,0,4,4,0,4,1
6850,1,1,0,1,1,2,2,0,4,3
6851,1,1,1,1,1,4,0,0,0,2
6852,1,1,1,0,0,4,4,0,1,1
6853,0,1,1,1,0,0,3,0,7,0
6854,0,1,0,1,0,3,1,0,5,2
6855,0,1,1,2,1,3,4,0,6,4
6856,1,0,1,0,0,5,0,1,2,4
6857,1,0,0,0,0,4,1,1,5,1
6858,1,1,1,2,0,1,4,0,3,0
6859,1,1,1,1,1,3,4,0,1,3
6860,1,1,0,0,1,3,1,0,4,0
6861,0,1,0,2,0,3,3,1,7,0
6862,1,1,1,2,1,3,4,0,5,1
6863,1,1,0,2,0,4,0,1,6,3
6864,1,0,1,2,0,3,4,1,7,0
6865,1,1,1,0,1,3,3,1,0,1
6866,0,1,1,1,1,4,3,1,0,2
6867,0,1,0,2,0,1,4,0,3,2
6868,0,0,1,1,1,0,2,0,6,2
6869,1,0,0,2,1,2,0,1,0,0
6870,0,0,1,1,1,3,2,1,1,1
6871,0,0,0,2,0,1,3,0,0,2
6872,1,1,1,2,1,2,0,1,7,4
6873,0,1,0,0,1,4,1,1,1,3
6874,0,1,0,0,0,0,2,1,1,3
6875,1,0,0,0,0,4,4,1,1,1
6876,1,0,1,0,0,5,4,1,7,1
6877,0,1,0,2,0,0,1,0,7,1
6878,0,1,1,0,1,3,2,0,6,4
6879,1,0,0,0,0,4,2,1,3,3
6880,0,1,0,2,1,5,1,0,3,2
6881,1,0,0,0,0,1,1,0,2,0
6882,1,1,1,0,1,5,4,0,2,0
6883,0,1,0,0,0,5,1,0,3,2
6884,0,1,0,0,1,0,3,1,0,2
6885,0,1,0,1,0,0,2,0,7,4
6886,0,0,0,1,0,2,0,1,6,4
6887,0,1,0,2,1,1,4,0,3,0
6888,0,0,0,0,1,3,3,1,3,2
6889,0,1,1,1,0,0,2,0,2,1
6890,0,1,1,2,0,0,1,1,7,0
6891,1,1,0,2,0,2,2,1,1,1
6892,1,0,0,1,0,2,3,0,7,0
6893,0,1,0,0,1,4,1,0,4,3
6894,1,1,0,1,0,5,2,0,6,3
6895,1,0,0,0,0,2,2,1,7,3
6896,1,0,0,2,1,0,1,1,1,0
6897,0,1,0,0,1,0,3,0,1,0
6898,1,1,0,0,0,5,4,1,4,0
6899,0,1,0,1,0,1,1,0,6,1
6900,1,1,1,2,0,5,0,1,0,1
6901,0,0,0,1,1,0,0,0,5,0
6902,1,1,1,1,0,2,2,0,1,4
6903,0,1,1,1,0,1,0,1,1,0
6904,1,1,0,2,0,0,2,0,3,0
6905,0,0,1,1,0,2,4,0,3,4
6906,1,1,1,1,0,3,1,1,0,0
6907,0,1,1,0,0,0,1,1,1,4
6908,0,1,0,1,1,3,3,0,5,3
6909,0,0,0,2,1,4,4,1,1,3
6910,1,1,0,2,0,1,1,0,7,2
6911,1,1,0,2,0,5,4,1,6,0
6912,1,1,0,0,0,0,3,0,0,4
6913,1,1,1,2,0,1,1,0,4,4
6914,0,1,1,0,0,0,0,0,1,1
6915,0,1,0,0,0,3,1,0,6,3
6916,1,0,1,0,0,3,2,1,1,4
6917,0,1,1,0,0,1,3,0,3,0
6918,0,1,0,2,0,3,0,1,2,4
6919,0,1,1,1,0,0,1,1,7,0
6920,0,0,0,1,0,0,4,0,2,4
6921,0,1,1,0,1,1,4,1,4,4
6922,0,1,0,1,0,0,1,0,3,0
6923,0,1,1,1,1,1,0,1,7,2
6924,1,1,1,0,0,0,0,0,6,1
6925,0,1,1,0,0,3,3,1,0,3
6926,1,1,0,0,1,5,3,1,2,0
6927,1,1,1,0,0,4,2,1,4,4
6928,0,1,1,0,0,5,4,0,0,4
6929,1,1,0,2,0,4,4,0,4,3
6930,1,1,0,2,0,0,1,1,6,4
6931,0,1,1,2,1,0,4,0,4,0
6932,0,0,0,2,0,1,1,1,4,3
6933,1,1,0,1,0,2,4,1,4,0
6934,1,0,1,2,0,4,2,0,1,3
6935,1,0,0,1,0,0,0,0,2,4
6936,0,1,1,1,0,2,0,0,4,4
6937,0,0,0,0,0,2,0,1,3,3
6938,0,0,1,0,0,2,4,1,5,4
6939,0,1,0,0,0,3,0,1,6,4
6940,0,1,0,1,1,5,3,1,0,0
6941,0,1,1,2,1,5,0,1,5,2
6942,0,1,1,1,1,4,0,0,5,0
6943,0,1,0,0,0,4,0,0,7,3
6944,1,1,1,0,1,4,2,1,6,3
6945,0,0,0,0,0,0,4,1,1,0
6946,1,1,1,0,1,3,0,0,7,4
6947,0,1,1,2,0,1,0,1,0,4
6948,1,0,1,0,0,5,2,0,6,4
6949,1,0,0,1,0,3,1,1,0,2
6950,0,0,0,2,0,2,0,1,1,2
6951,1,1,1,0,0,3,3,0,4,2
6952,0,1,0,2,0,5,0,0,3,0
6953,1,1,0,2,1,1,4,1,5,0
6954,1,1,0,2,1,1,0,1,5,3
6955,0,1,1,0,0,3,4,1,0,3
6956,1,1,1,2,1,4,3,0,7,2
6957,0,0,0,0,1,5,3,0,5,4
6958,1,0,0,1,0,5,2,1,2,0
6959,1,1,1,0,0,3,2,1,0,0
6960,1,0,1,2,1,4,4,0,0,0
6961,0,1,0,2,1,4,1,1,6,3
6962,0,1,1,0,0,4,0,1,1,3
6963,0,0,0,1,0,5,1,1,7,1
6964,0,1,0,2,1,0,3,1,3,3
6965,1,0,1,2,0,0,2,1,3,1
6966,0,0,1,1,0,0,1,0,1,0
6967,1,1,0,2,1,2,2,1,7,4
6968,0,0,0,1,0,4,1,0,3,0
6969,0,1,1,1,1,0,0,1,0,2
6970,0,0,0,0,0,2,2,0,5,4
6971,1,1,0,1,0,3,4,0,1,1
6972,0,1,1,2,0,2,1,0,7,4
6973,0,1,0,2,0,4,4,1,2,1
6974,0,1,0,1,0,3,3,1,3,3
6975,0,1,0,1,0,2,4,1,0,1
6976,1,0,1,1,0,2,4,0,4,4
6977,1,1,1,0,1,5,3,0,1,0
6978,1,0,1,2,0,1,4,0,2,0
6979,0,0,0,1,0,1,2,1,6,3
6980,1,1,0,2,0,2,2,0,6,1
6981,1,0,0,1,1,4,4,1,3,0
6982,0,1,1,1,0,0,3,1,3,2
6983,1,0,1,2,0,0,2,0,0,1
6984,0,1,1,0,0,2,2,1,2,0
6985,1,1,1,0,0,3,4,1,3,3
6986,1,1,0,1,0,4,2,1,0,3
6987,1,1,0,1,0,4,4,1,0,4
6988,0,0,1,1,1,5,0,1,0,2
6989,1,1,1,2,1,0,1,0,4,0
6990,0,0,1,0,1,2,4,0,6,3
6991,0,0,1,1,0,4,4,1,3,1
6992,0,0,0,1,0,2,0,0,0,1
6993,1,0,1,0,1,1,4,0,3,1
6994,1,1,0,0,1,5,3,0,3,4
6995,1,1,0,2,0,1,1,0,7,1
6996,0,1,1,2,0,0,1,1,4,0
6997,1,1,0,0,0,0,2,1,3,2
6998,1,0,1,0,0,4,2,0,6,0
6999,0,1,1,0,0,3,1,0,7,0
7000,0,0,0,2,1,4,0,1,4,3
7001,1,1,0,0,1,2,0,0,3,2
7002,0,0,1,0,1,3,2,1,6,0
7003,0,0,1,0,1,2,0,1,7,4
7004,0,1,1,1,1,1,1,1,1,2
7005,1,1,0,1,1,5,0,0,6,4
7006,1,1,0,2,0,2,2,1,2,2
7007,0,0,1,0,1,0,3,0,3,3
7008,0,1,1,2,0,4,2,0,5,2
7009,0,1,1,1,0,3,2,0,3,1
7010,0,1,0,0,0,4,3,1,6,3
7011,0,0,1,1,1,4,1,1,3,1
7012,0,1,1,2,0,3,2,1,2,0
7013,0,1,0,1,0,5,1,1,4,3
7014,1,0,0,1,0,4,0,0,7,1
7015,1,1,1,1,0,3,0,0,5,3
7016,0,1,1,0,0,4,2,1,7,3
7017,1,1,1,0,1,3,4,0,6,0
7018,1,1,1,1,1,3,3,0,6,1
7019,0,0,1,1,1,4,4,0,0,0
7020,0,1,0,0,0,5,3,0,0,0
7021,1,1,0,0,0,5,0,1,6,3
7022,0,1,0,0,0,1,4,0,5,3
7023,1,1,1,1,1,4,0,1,1,2
7024,1,1,1,1,0,4,2,0,0,0
7025,0,0,1,2,0,3,0,1,7,0
7026,0,1,0,0,1,4,2,1,3,3
7027,1,1,0,2,0,3,0,0,4,2
7028,1,0,1,0,0,5,3,1,7,3
7029,1,1,1,0,0,0,1,0,1,1
7030,1,0,1,1,0,5,3,0,1,0
7031,0,1,1,1,0,1,3,1,1,2
7032,1,1,0,0,0,0,0,1,1,4
7033,1,1,1,2,0,3,0,1,7,3
7034,0,0,0,2,1,2,3,0,5,4
7035,1,1,0,1,0,2,0,1,7,0
7036,1,1,0,0,0,0,2,0,7,0
7037,0,1,0,1,0,3,1,1,2,4
7038,0,0,1,0,0,5,4,1,7,2
7039,0,1,0,2,1,5,2,1,1,3
7040,1,0,0,2,0,1,2,1,2,2
7041,0,1,1,2,1,4,2,1,0,3
7042,0,1,1,1,0,0,4,1,1,4
7043,0,1,1,0,0,5,3,0,3,1
7044,1,1,1,2,1,5,4,1,0,4
7045,1,1,0,1,0,5,3,1,1,2
7046,1,1,1,1,0,5,0,1,7,4
7047,0,1,0,0,0,5,1,1,1,2
7048,1,1,0,2,1,5,1,1,0,2
7049,0,1,0,0,0,5,0,1,5,1
7050,1,1,0,2,1,3,4,1,2,0
7051,0,1,0,2,0,4,0,0,0,3
7052,0,0,0,2,0,4,2,0,3,1
7053,1,0,1,1,0,5,4,1,3,4
7054,0,1,0,2,0,3,1,0,7,2
7055,1,0,1,0,0,5,1,0,4,0
7056,1,1,1,1,1,2,3,1,6,4
7057,0,1,0,1,0,1,4,1,1,0
7058,1,0,1,0,1,3,0,1,0,2
7059,1,1,0,2,1,4,3,1,1,0
7060,1,1,1,2,0,5,1,1,2,4
7061,1,0,1,2,1,4,2,0,3,0
7062,0,1,0,2,0,1,2,0,4,3
7063,0,0,0,1,0,5,1,1,0,2
7064,1,1,0,0,1,4,2,1,4,3
7065,0,0,1,1,0,5,0,1,3,3
7066,1,1,0,2,0,0,4,1,1,1
7067,0,0,1,0,0,4,1,0,1,3
7068,1,1,0,1,0,4,3,0,1,2
7069,1,1,0,2,0,0,2,1,4,2
7070,1,1,0,2,0,4,1,0,6,1
7071,0,1,1,0,1,3,3,1,6,0
7072,1,0,0,1,1,1,3,0,0,1
7073,0,1,1,0,0,0,0,1,2,3
7074,1,1,1,0,1,5,1,1,3,3
7075,0,0,1,0,0,0,1,1,2,3
7076,0,1,1,2,0,3,3,1,3,4
7077,1,1,1,1,0,0,1,1,3,0
7078,1,1,1,0,0,3,0,1,6,2
7079,1,0,0,0,1,1,3,1,0,1
7080,1,1,0,0,1,0,4,0,1,2
7081,0,1,1,2,1,5,4,0,2,2
7082,0,0,1,0,0,5,0,0,3,4
7083,0,1,0,0,0,2,0,0,0,2
7084,0,0,1,0,1,4,2,1,2,4
7085,0,1,0,0,0,2,3,0,6,4
7086,1,1,1,2,0,5,1,1,2,4
7087,0,1,0,2,0,0,2,0,2,3
7088,1,0,1,1,0,1,0,1,5,4
7089,0,1,1,0,0,3,2,1,2,0
7090,1,0,1,1,0,4,1,0,1,4
7091,1,1,1,1,0,1,3,0,6,4
7092,0,1,1,0,0,4,3,0,4,0
7093,1,1,1,1,0,5,3,1,5,1
7094,1,1,0,0,0,5,1,0,5,2
7095,1,1,0,2,0,3,1,0,5,4
7096,0,0,0,2,0,4,0,1,4,2
7097,0,1,0,2,0,2,3,1,4,3
7098,0,0,0,2,1,3,3,0,4,4
7099,0,1,1,1,0,5,3,0,6,3
7100,0,1,0,0,0,4,3,1,4,3
7101,0,1,1,1,0,1,0,1,6,0
7102,0,1,1,1,1,5,1,1,3,3
7103,1,1,1,0,1,3,3,0,4,1
7104,1,1,0,0,0,0,1,0,1,4
7105,0,0,1,0,1,0,0,0,1,3
7106,1,0,1,1,0,2,4,1,2,1
7107,1,1,1,1,0,3,1,0,0,4
7108,0,0,0,0,0,5,0,1,3,3
7109,1,1,0,1,0,2,2,0,7,1
7110,1,1,0,2,0,5,1,1,3,1
7111,1,1,0,0,1,0,0,0,3,4
7112,1,0,1,1,0,5,2,0,7,3
7113,1,0,0,2,0,1,3,0,3,4
7114,1,1,1,1,0,4,2,1,7,1
7115,1,1,0,1,0,4,4,0,3,1
7116,1,0,1,0,0,5,3,1,0,2
7117,1,1,0,1,1,2,1,1,1,0
7118,0,1,0,1,0,3,0,1,3,2
7119,0,1,1,2,0,4,2,0,5,2
7120,0,1,1,2,1,2,4,1,1,0
7121,1,1,1,1,0,2,2,0,7,4
7122,0,1,1,0,1,3,1,0,0,2
7123,0,0,0,2,0,2,0,0,6,1
7124,0,0,0,1,0,0,2,1,5,2
7125,0,1,1,0,0,5,2,1,0,1
7126,1,0,1,1,0,5,1,0,7,0
7127,1,0,0,1,0,2,2,0,3,2
7128,0,0,1,1,0,1,4,0,4,1
7129,1,1,1,0,0,3,4,0,2,2
7130,0,1,1,0,0,4,0,0,1,2
7131,1,1,1,2,1,4,0,1,4,4
7132,1,1,0,2,0,4,2,1,1,3
7133,1,1,1,1,0,3,2,1,3,1
7134,0,1,0,1,1,1,1,1,4,1
7135,1,1,1,1,1,3,4,0,0,0
7136,1,0,0,0,1,0,1,0,7,3
7137,1,1,1,0,0,2,3,0,5,2
7138,1,1,1,0,0,4,4,0,2,3
7139,0,1,0,0,1,3,3,0,3,0
7140,0,0,1,1,0,0,0,1,4,1
7141,1,1,1,1,1,3,2,1,1,0
7142,0,1,0,0,0,2,1,1,6,4
7143,0,0,0,0,0,1,1,1,1,0
7144,0,1,1,0,1,3,1,0,5,2
7145,0,1,1,1,1,2,3,0,4,3
7146,0,0,1,2,1,3,0,1,5,0
7147,1,1,0,0,0,0,4,0,0,3
7148,1,1,0,2,0,4,0,0,6,1
7149,0,1,1,2,1,0,0,1,3,0
7150,1,1,1,2,0,2,1,1,4,2
7151,1,1,1,2,1,0,4,0,1,1
7152,0,0,1,1,1,5,4,1,6,2
7153,0,1,1,2,0,0,0,1,0,4
7154,1,1,1,0,1,3,3,1,2,4
7155,1,0,0,2,1,2,0,0,7,3
7156,1,0,1,2,1,2,3,0,5,4
7157,0,0,1,2,0,0,0,0,5,0
7158,0,1,1,0,0,3,0,1,0,4
7159,1,0,0,1,0,4,4,1,2,2
7160,1,1,1,1,0,1,0,1,6,3
7161,1,1,0,1,0,3,0,0,5,0
7162,1,1,1,1,0,2,4,0,2,4
7163,0,1,0,1,0,0,4,0,1,2
7164,0,1,0,2,1,5,0,1,7,2
7165,0,0,1,2,0,1,4,1,3,0
7166,0,0,1,1,0,3,2,1,1,2
7167,1,1,0,1,0,0,1,1,7,0
7168,1,1,0,2,0,4,0,1,4,1
7169,1,1,0,1,1,5,1,1,6,4
7170,1,1,0,2,1,1,2,1,3,3
7171,0,1,1,1,0,5,2,1,1,3
7172,1,1,1,0,0,4,2,1,3,2
7173,0,1,0,2,0,0,3,1,3,2
7174,0,1,1,0,1,5,1,0,1,0
7175,1,1,0,0,0,5,0,1,1,0
7176,0,1,0,2,0,0,0,0,5,1
7177,1,0,1,1,0,1,1,1,4,3
7178,1,1,0,0,1,1,3,1,7,0
7179,0,1,1,0,0,2,0,0,7,3
7180,0,1,0,2,0,3,1,1,7,3
7181,0,1,1,0,1,0,0,1,5,4
7182,1,1,0,0,0,4,0,0,7,0
7183,0,1,0,2,0,4,3,1,6,1
7184,1,1,1,2,0,3,2,0,5,2
7185,0,0,0,0,0,4,1,1,4,3
7186,0,1,1,1,0,5,3,0,3,2
7187,1,0,1,1,1,1,2,0,6,1
7188,0,1,0,2,0,3,3,1,3,3
7189,0,1,0,0,0,0,0,0,0,1
7190,0,1,1,1,1,2,1,1,0,3
7191,0,1,1,1,0,5,2,0,7,3
7192,1,1,0,2,1,0,3,1,0,0
7193,1,1,0,1,0,1,4,1,3,4
7194,1,1,0,1,0,2,2,1,0,4
7195,1,0,1,1,0,5,3,0,6,2
7196,1,0,0,0,1,0,4,1,2,4
7197,1,1,1,2,0,4,2,0,6,0
7198,0,1,1,0,0,5,4,0,3,2
7199,1,0,0,1,0,3,1,1,3,4
7200,0,1,0,2,0,0,3,1,5,0
7201,0,1,0,1,1,5,4,0,5,1
7202,1,1,1,1,0,2,3,1,3,4
7203,1,1,0,1,0,2,4,1,3,4
7204,0,1,0,0,0,4,3,1,0,0
7205,0,0,0,1,0,0,1,0,1,0
7206,1,1,0,1,0,0,2,1,3,0
7207,0,0,0,0,1,5,1,0,0,0
7208,0,0,0,0,1,5,2,0,5,3
7209,0,0,1,2,0,0,3,0,1,2
7210,1,1,1,2,0,3,3,1,6,3
7211,1,1,0,1,1,3,4,0,3,4
7212,1,1,1,2,1,0,4,0,2,2
7213,1,1,0,0,0,5,4,1,3,2
7214,0,0,1,0,1,3,3,0,0,3
7215,1,1,0,0,0,5,0,1,0,0
7216,0,1,0,1,0,1,1,0,0,2
7217,1,1,0,1,1,3,2,1,6,1
7218,0,0,1,1,0,4,1,0,5,3
7219,1,1,0,1,1,0,3,0,4,3
7220,0,0,0,2,0,0,1,0,4,1
7221,0,0,1,2,0,4,4,0,0,2
7222,1,1,0,0,0,5,1,1,3,1
7223,1,1,0,1,0,1,4,0,0,0
7224,0,1,1,2,0,3,0,1,6,3
7225,0,1,1,1,1,2,0,1,4,0
7226,1,1,1,0,1,1,2,1,0,3
7227,1,1,1,1,1,0,1,1,5,2
7228,0,0,1,2,0,3,4,0,3,2
7229,0,1,0,1,0,0,0,1,6,2
7230,1,1,0,2,0,5,0,0,2,2
7231,1,1,1,0,1,4,0,1,0,3
7232,0,0,1,0,1,1,4,1,1,4
7233,1,0,0,0,0,1,3,0,6,3
7234,1,0,0,2,1,3,3,0,2,1
7235,1,1,1,0,0,4,2,0,6,2
7236,1,1,1,1,1,1,3,1,7,2
7237,0,0,0,0,0,5,4,0,0,3
7238,1,0,1,2,0,0,3,1,3,3
7239,1,1,1,0,0,2,0,1,6,2
7240,0,1,1,0,1,2,4,1,1,1
7241,1,1,1,0,0,5,2,0,4,0
7242,0,1,1,2,0,3,2,0,3,0
7243,1,0,1,1,0,3,0,1,3,2
7244,1,1,1,2,0,3,1,1,0,4
7245,0,1,0,1,0,4,2,1,6,2
7246,1,0,1,2,0,1,3,0,6,2
7247,1,1,1,0,0,4,3,1,2,3
7248,1,1,0,0,1,1,2,1,3,4
7249,1,1,0,0,0,0,1,1,2,1
7250,1,1,0,0,0,2,4,0,6,1
7251,1,1,1,1,0,2,0,1,5,2
7252,0,0,0,1,0,5,1,1,2,4
7253,0,1,0,2,1,5,1,0,1,1
7254,0,0,1,1,1,5,3,0,4,4
7255,0,0,1,0,0,1,0,1,1,2
7256,1,1,0,2,0,4,0,1,3,1
7257,0,0,0,1,0,1,4,1,0,4
7258,0,1,0,2,0,3,1,1,4,1
7259,0,1,0,1,1,4,3,1,3,1
7260,0,1,1,2,1,0,1,0,5,4
7261,1,1,0,2,1,0,0,0,3,1
7262,1,1,0,1,0,1,1,0,6,3
7263,0,0,0,2,1,0,4,0,4,1
