TAHUN,NAMA PROVINSI,NAMA KABUPATEN/KOTA,NAMA KECAMATAN,NAMA KELURAHAN,LUAS WILAYAH (KM2),KEPADATAN (JIWA/KM2),JENIS KELAMIN,RENTANG UMUR,JUMLAH
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,0.98, 15120,Laki-laki,55-59, 318
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,0.98, 15120,Perempuan,55-59, 286
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,0.98, 15120,Laki-laki,60-64, 212
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,0.98, 15120,Perempuan,60-64, 211
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,0.98, 15120,Laki-laki,65-69, 126
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,0.98, 15120,Perempuan,65-69, 102
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,0.98, 15120,Laki-laki,70-74, 63
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,0.98, 15120,Perempuan,70-74, 72
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,0.98, 15120,Laki-laki,>75, 49
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,0.98, 15120,Perempuan,>75, 31
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,0.78, 27765,Laki-laki,35-39, 1101
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,0.78, 27765,Perempuan,35-39, 976
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,0.78, 27765,Laki-laki,40-44, 979
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,0.78, 27765,Perempuan,40-44, 935
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,0.78, 27765,Laki-laki,45-49, 814
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,0.78, 27765,Perempuan,45-49, 692
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,0.78, 27765,Laki-laki,50-54, 582
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,0.78, 27765,Perempuan,50-54, 589
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,0.78, 27765,Laki-laki,55-59, 420
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,0.78, 27765,Perempuan,55-59, 396
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,0.78, 27765,Laki-laki,60-64, 276
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,0.78, 27765,Perempuan,60-64, 241
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,0.78, 27765,Laki-laki,65-69, 157
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,0.78, 27765,Perempuan,65-69, 193
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,0.78, 27765,Laki-laki,70-74, 125
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,0.78, 27765,Perempuan,70-74, 137
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,0.78, 27765,Laki-laki,>75, 84
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,0.78, 27765,Perempuan,>75, 75
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,1.62, 30940,Laki-laki,35-39, 2458
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,1.62, 30940,Perempuan,35-39, 2321
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,1.62, 30940,Laki-laki,40-44, 2366
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,1.62, 30940,Perempuan,40-44, 2152
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,1.62, 30940,Laki-laki,45-49, 1935
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,1.62, 30940,Perempuan,45-49, 1795
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,1.62, 30940,Laki-laki,50-54, 1440
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,1.62, 30940,Perempuan,50-54, 1422
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,1.62, 30940,Laki-laki,55-59, 1089
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,1.62, 30940,Perempuan,55-59, 1042
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,1.62, 30940,Laki-laki,60-64, 694
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,1.62, 30940,Perempuan,60-64, 676
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,1.62, 30940,Laki-laki,65-69, 408
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,1.62, 30940,Perempuan,65-69, 422
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,1.62, 30940,Laki-laki,70-74, 291
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,1.62, 30940,Perempuan,70-74, 277
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,1.62, 30940,Laki-laki,>75, 197
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,1.62, 30940,Perempuan,>75, 238
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,1.06, 34830,Laki-laki,35-39, 1826
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,1.06, 34830,Perempuan,35-39, 1683
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,1.06, 34830,Laki-laki,40-44, 1614
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,1.06, 34830,Perempuan,40-44, 1449
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,1.06, 34830,Laki-laki,45-49, 1333
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,1.06, 34830,Perempuan,45-49, 1161
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,1.06, 34830,Laki-laki,50-54, 984
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,1.06, 34830,Perempuan,50-54, 897
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,1.06, 34830,Laki-laki,55-59, 694
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,1.06, 34830,Perempuan,55-59, 677
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,1.06, 34830,Laki-laki,60-64, 448
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,1.06, 34830,Perempuan,60-64, 439
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,1.06, 34830,Laki-laki,65-69, 232
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,1.06, 34830,Perempuan,65-69, 275
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,1.06, 34830,Laki-laki,70-74, 168
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,1.06, 34830,Perempuan,70-74, 133
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,1.06, 34830,Laki-laki,>75, 99
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,1.06, 34830,Perempuan,>75, 119
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,CIKOKO,0.72, 17661,Laki-laki,35-39, 698
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,CIKOKO,0.72, 17661,Perempuan,35-39, 595
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,CIKOKO,0.72, 17661,Laki-laki,40-44, 578
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,CIKOKO,0.72, 17661,Perempuan,40-44, 544
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,CIKOKO,0.72, 17661,Laki-laki,45-49, 450
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,CIKOKO,0.72, 17661,Perempuan,45-49, 427
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,CIKOKO,0.72, 17661,Laki-laki,50-54, 346
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,CIKOKO,0.72, 17661,Perempuan,50-54, 372
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,CIKOKO,0.72, 17661,Laki-laki,55-59, 259
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,CIKOKO,0.72, 17661,Perempuan,55-59, 272
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,CIKOKO,0.72, 17661,Laki-laki,60-64, 207
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,CIKOKO,0.72, 17661,Perempuan,60-64, 192
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,CIKOKO,0.72, 17661,Laki-laki,65-69, 121
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,CIKOKO,0.72, 17661,Perempuan,65-69, 123
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,CIKOKO,0.72, 17661,Laki-laki,70-74, 72
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,CIKOKO,0.72, 17661,Perempuan,70-74, 68
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,CIKOKO,0.72, 17661,Laki-laki,>75, 44
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,CIKOKO,0.72, 17661,Perempuan,>75, 65
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,DUREN TIGA,2.45, 12987,Laki-laki,35-39, 1540
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,DUREN TIGA,2.45, 12987,Perempuan,35-39, 1460
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,DUREN TIGA,2.45, 12987,Laki-laki,40-44, 1497
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,DUREN TIGA,2.45, 12987,Perempuan,40-44, 1434
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,DUREN TIGA,2.45, 12987,Laki-laki,45-49, 1265
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,DUREN TIGA,2.45, 12987,Perempuan,45-49, 1120
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,DUREN TIGA,2.45, 12987,Laki-laki,50-54, 926
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,DUREN TIGA,2.45, 12987,Perempuan,50-54, 862
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,DUREN TIGA,2.45, 12987,Laki-laki,55-59, 646
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,DUREN TIGA,2.45, 12987,Perempuan,55-59, 563
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,DUREN TIGA,2.45, 12987,Laki-laki,60-64, 386
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,DUREN TIGA,2.45, 12987,Perempuan,60-64, 438
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,DUREN TIGA,2.45, 12987,Laki-laki,65-69, 261
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,DUREN TIGA,2.45, 12987,Perempuan,65-69, 323
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,DUREN TIGA,2.45, 12987,Laki-laki,70-74, 215
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,DUREN TIGA,2.45, 12987,Perempuan,70-74, 231
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,DUREN TIGA,2.45, 12987,Laki-laki,>75, 157
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,DUREN TIGA,2.45, 12987,Perempuan,>75, 170
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,KALIBATA,2.20, 21353,Laki-laki,35-39, 2300
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,KALIBATA,2.20, 21353,Perempuan,35-39, 2242
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,KALIBATA,2.20, 21353,Laki-laki,40-44, 2234
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,KALIBATA,2.20, 21353,Perempuan,40-44, 1934
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,KALIBATA,2.20, 21353,Laki-laki,45-49, 1647
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,KALIBATA,2.20, 21353,Perempuan,45-49, 1554
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,KALIBATA,2.20, 21353,Laki-laki,50-54, 1152
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,KALIBATA,2.20, 21353,Perempuan,50-54, 1188
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,KALIBATA,2.20, 21353,Laki-laki,55-59, 893
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,KALIBATA,2.20, 21353,Perempuan,55-59, 954
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,KALIBATA,2.20, 21353,Laki-laki,60-64, 625
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,KALIBATA,2.20, 21353,Perempuan,60-64, 608
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,KALIBATA,2.20, 21353,Laki-laki,65-69, 410
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,KALIBATA,2.20, 21353,Perempuan,65-69, 457
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,KALIBATA,2.20, 21353,Laki-laki,70-74, 305
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,KALIBATA,2.20, 21353,Perempuan,70-74, 269
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,KALIBATA,2.20, 21353,Laki-laki,>75, 196
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,KALIBATA,2.20, 21353,Perempuan,>75, 209
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PANCORAN,1.24, 17127,Laki-laki,35-39, 1026
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PANCORAN,1.24, 17127,Perempuan,35-39, 1049
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PANCORAN,1.24, 17127,Laki-laki,40-44, 959
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PANCORAN,1.24, 17127,Perempuan,40-44, 856
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PANCORAN,1.24, 17127,Laki-laki,45-49, 730
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PANCORAN,1.24, 17127,Perempuan,45-49, 672
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PANCORAN,1.24, 17127,Laki-laki,50-54, 519
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PANCORAN,1.24, 17127,Perempuan,50-54, 546
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PANCORAN,1.24, 17127,Laki-laki,55-59, 450
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PANCORAN,1.24, 17127,Perempuan,55-59, 470
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PANCORAN,1.24, 17127,Laki-laki,60-64, 307
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PANCORAN,1.24, 17127,Perempuan,60-64, 287
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PANCORAN,1.24, 17127,Laki-laki,65-69, 189
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PANCORAN,1.24, 17127,Perempuan,65-69, 170
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PANCORAN,1.24, 17127,Laki-laki,70-74, 109
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PANCORAN,1.24, 17127,Perempuan,70-74, 96
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PANCORAN,1.24, 17127,Laki-laki,>75, 77
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PANCORAN,1.24, 17127,Perempuan,>75, 78
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PENGADEGAN,0.95, 24076,Laki-laki,35-39, 1140
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PENGADEGAN,0.95, 24076,Perempuan,35-39, 1041
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PENGADEGAN,0.95, 24076,Laki-laki,40-44, 1046
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PENGADEGAN,0.95, 24076,Perempuan,40-44, 1020
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PENGADEGAN,0.95, 24076,Laki-laki,45-49, 880
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PENGADEGAN,0.95, 24076,Perempuan,45-49, 842
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PENGADEGAN,0.95, 24076,Laki-laki,50-54, 661
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PENGADEGAN,0.95, 24076,Perempuan,50-54, 659
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PENGADEGAN,0.95, 24076,Laki-laki,55-59, 478
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PENGADEGAN,0.95, 24076,Perempuan,55-59, 484
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PENGADEGAN,0.95, 24076,Laki-laki,60-64, 368
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PENGADEGAN,0.95, 24076,Perempuan,60-64, 319
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PENGADEGAN,0.95, 24076,Laki-laki,65-69, 203
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PENGADEGAN,0.95, 24076,Perempuan,65-69, 214
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PENGADEGAN,0.95, 24076,Laki-laki,70-74, 131
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PENGADEGAN,0.95, 24076,Perempuan,70-74, 146
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PENGADEGAN,0.95, 24076,Laki-laki,>75, 105
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PENGADEGAN,0.95, 24076,Perempuan,>75, 122
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,RAWA JATI,0.67, 29915,Laki-laki,35-39, 990
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,RAWA JATI,0.67, 29915,Perempuan,35-39, 985
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,RAWA JATI,0.67, 29915,Laki-laki,40-44, 970
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,RAWA JATI,0.67, 29915,Perempuan,40-44, 902
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,RAWA JATI,0.67, 29915,Laki-laki,45-49, 786
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,RAWA JATI,0.67, 29915,Perempuan,45-49, 683
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,RAWA JATI,0.67, 29915,Laki-laki,50-54, 517
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,RAWA JATI,0.67, 29915,Perempuan,50-54, 527
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,RAWA JATI,0.67, 29915,Laki-laki,55-59, 400
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,RAWA JATI,0.67, 29915,Perempuan,55-59, 439
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,RAWA JATI,0.67, 29915,Laki-laki,60-64, 294
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,RAWA JATI,0.67, 29915,Perempuan,60-64, 309
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,RAWA JATI,0.67, 29915,Laki-laki,65-69, 174
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,RAWA JATI,0.67, 29915,Perempuan,65-69, 200
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,RAWA JATI,0.67, 29915,Laki-laki,70-74, 154
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,RAWA JATI,0.67, 29915,Perempuan,70-74, 126
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,RAWA JATI,0.67, 29915,Laki-laki,>75, 69
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,RAWA JATI,0.67, 29915,Perempuan,>75, 80
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,3.53, 8075,Laki-laki,35-39, 1398
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,3.53, 8075,Perempuan,35-39, 1389
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,3.53, 8075,Laki-laki,40-44, 1261
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,3.53, 8075,Perempuan,40-44, 1142
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,3.53, 8075,Laki-laki,45-49, 1011
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,3.53, 8075,Perempuan,45-49, 879
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,3.53, 8075,Laki-laki,50-54, 716
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,3.53, 8075,Perempuan,50-54, 696
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,3.53, 8075,Laki-laki,55-59, 516
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,3.53, 8075,Perempuan,55-59, 461
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,3.53, 8075,Laki-laki,60-64, 290
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,3.53, 8075,Perempuan,60-64, 333
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,3.53, 8075,Laki-laki,65-69, 189
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,3.53, 8075,Perempuan,65-69, 201
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,3.53, 8075,Laki-laki,70-74, 137
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,3.53, 8075,Perempuan,70-74, 103
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,3.53, 8075,Laki-laki,>75, 78
 2013,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,3.53, 8075,Perempuan,>75, 81
